"position" "class" "mc" "h" "uc" "group" "generation"
13715644 "CHH" 0 3 3 "119_1_r2" "119_1"
13715651 "CHH" 0 2 2 "119_1_r2" "119_1"
13715656 "CHH" 0 3 3 "119_1_r2" "119_1"
13715659 "CHH" 0 4 4 "119_1_r2" "119_1"
13715673 "CHH" 0 1 1 "119_1_r2" "119_1"
13715674 "CHH" 0 1 1 "119_1_r2" "119_1"
13715679 "CHH" 0 6 6 "119_1_r2" "119_1"
13715680 "CHH" 0 6 6 "119_1_r2" "119_1"
13715684 "CHH" 0 6 6 "119_1_r2" "119_1"
13715686 "CHH" 0 1 1 "119_1_r2" "119_1"
13715687 "CHH" 0 1 1 "119_1_r2" "119_1"
13715688 "CHH" 0 1 1 "119_1_r2" "119_1"
13715692 "CG" 0 1 1 "119_1_r2" "119_1"
13715693 "CG" 0 6 6 "119_1_r2" "119_1"
13715695 "CHH" 0 6 6 "119_1_r2" "119_1"
13715698 "CHH" 0 1 1 "119_1_r2" "119_1"
13715700 "CG" 0 1 1 "119_1_r2" "119_1"
13715701 "CG" 0 6 6 "119_1_r2" "119_1"
13715707 "CHH" 0 1 1 "119_1_r2" "119_1"
13715709 "CHG" 0 1 1 "119_1_r2" "119_1"
13715711 "CHG" 0 8 8 "119_1_r2" "119_1"
13715715 "CHH" 0 2 2 "119_1_r2" "119_1"
13715717 "CHH" 0 2 2 "119_1_r2" "119_1"
13715718 "CHG" 0 2 2 "119_1_r2" "119_1"
13715720 "CHG" 0 11 11 "119_1_r2" "119_1"
13715721 "CHH" 0 11 11 "119_1_r2" "119_1"
13715724 "CHH" 0 2 2 "119_1_r2" "119_1"
13715726 "CHG" 0 2 2 "119_1_r2" "119_1"
13715728 "CHG" 0 11 11 "119_1_r2" "119_1"
13715731 "CHH" 0 10 10 "119_1_r2" "119_1"
13715736 "CG" 0 1 1 "119_1_r2" "119_1"
13715737 "CG" 0 11 11 "119_1_r2" "119_1"
13715738 "CHH" 0 1 1 "119_1_r2" "119_1"
13715739 "CHG" 0 1 1 "119_1_r2" "119_1"
13715741 "CHG" 0 15 15 "119_1_r2" "119_1"
13715742 "CG" 0 1 1 "119_1_r2" "119_1"
13715743 "CG" 0 17 17 "119_1_r2" "119_1"
13715748 "CHG" 0 1 1 "119_1_r2" "119_1"
13715749 "CG" 0 1 1 "119_1_r2" "119_1"
13715750 "CG" 0 20 20 "119_1_r2" "119_1"
13715751 "CHG" 0 20 20 "119_1_r2" "119_1"
13715754 "CHH" 1 20 19 "119_1_r2" "119_1"
13715758 "CHH" 0 1 1 "119_1_r2" "119_1"
13715759 "CHH" 0 1 1 "119_1_r2" "119_1"
13715761 "CHH" 0 1 1 "119_1_r2" "119_1"
13715763 "CHG" 0 1 1 "119_1_r2" "119_1"
13715765 "CHG" 0 20 20 "119_1_r2" "119_1"
13715766 "CHH" 0 20 20 "119_1_r2" "119_1"
13715769 "CHH" 0 20 20 "119_1_r2" "119_1"
13715773 "CG" 0 25 25 "119_1_r2" "119_1"
13715797 "CHH" 0 22 22 "119_1_r2" "119_1"
13715801 "CHG" 0 22 22 "119_1_r2" "119_1"
13715808 "CHH" 0 21 21 "119_1_r2" "119_1"
13715812 "CHH" 0 1 1 "119_1_r2" "119_1"
13715815 "CHH" 0 22 22 "119_1_r2" "119_1"
13715817 "CHH" 0 1 1 "119_1_r2" "119_1"
13715822 "CHH" 0 1 1 "119_1_r2" "119_1"
13715824 "CHG" 0 1 1 "119_1_r2" "119_1"
13715826 "CHG" 0 23 23 "119_1_r2" "119_1"
13715827 "CHH" 0 22 22 "119_1_r2" "119_1"
13715828 "CHH" 0 22 22 "119_1_r2" "119_1"
13715832 "CHH" 1 21 20 "119_1_r2" "119_1"
13715838 "CHH" 0 17 17 "119_1_r2" "119_1"
13715840 "CHH" 0 1 1 "119_1_r2" "119_1"
13715844 "CHH" 0 2 2 "119_1_r2" "119_1"
13715853 "CHH" 0 2 2 "119_1_r2" "119_1"
13715861 "CHH" 0 17 17 "119_1_r2" "119_1"
13715862 "CHH" 0 2 2 "119_1_r2" "119_1"
13715864 "CHG" 0 2 2 "119_1_r2" "119_1"
13715866 "CHG" 0 18 18 "119_1_r2" "119_1"
13715873 "CHH" 0 22 22 "119_1_r2" "119_1"
13715880 "CHH" 0 2 2 "119_1_r2" "119_1"
13715884 "CHH" 0 23 23 "119_1_r2" "119_1"
13715885 "CHH" 0 1 1 "119_1_r2" "119_1"
13715886 "CHH" 0 1 1 "119_1_r2" "119_1"
13715890 "CHH" 1 24 23 "119_1_r2" "119_1"
13715898 "CHH" 0 27 27 "119_1_r2" "119_1"
13715900 "CHH" 1 27 26 "119_1_r2" "119_1"
13715923 "CHH" 0 32 32 "119_1_r2" "119_1"
13715940 "CHG" 0 29 29 "119_1_r2" "119_1"
13715941 "CHH" 1 29 28 "119_1_r2" "119_1"
13715956 "CHH" 1 21 20 "119_1_r2" "119_1"
13715958 "CHH" 0 20 20 "119_1_r2" "119_1"
13715966 "CHG" 0 20 20 "119_1_r2" "119_1"
13715970 "CHH" 0 21 21 "119_1_r2" "119_1"
13715973 "CHH" 0 19 19 "119_1_r2" "119_1"
13715974 "CHH" 0 18 18 "119_1_r2" "119_1"
13715983 "CHH" 0 16 16 "119_1_r2" "119_1"
13715991 "CHG" 0 14 14 "119_1_r2" "119_1"
13715994 "CHG" 0 14 14 "119_1_r2" "119_1"
13715995 "CHH" 0 14 14 "119_1_r2" "119_1"
13716001 "CHH" 0 13 13 "119_1_r2" "119_1"
13716014 "CHH" 0 9 9 "119_1_r2" "119_1"
13716030 "CHG" 1 10 9 "119_1_r2" "119_1"
13716032 "CHH" 0 10 10 "119_1_r2" "119_1"
13716038 "CHH" 0 11 11 "119_1_r2" "119_1"
13716050 "CHH" 0 20 20 "119_1_r2" "119_1"
13716062 "CHH" 0 22 22 "119_1_r2" "119_1"
13716071 "CHH" 0 23 23 "119_1_r2" "119_1"
13716074 "CHH" 0 21 21 "119_1_r2" "119_1"
13716089 "CHH" 0 30 30 "119_1_r2" "119_1"
13716095 "CHG" 0 27 27 "119_1_r2" "119_1"
13716097 "CHH" 0 30 30 "119_1_r2" "119_1"
13716102 "CG" 0 29 29 "119_1_r2" "119_1"
13716122 "CG" 0 24 24 "119_1_r2" "119_1"
13716134 "CG" 0 26 26 "119_1_r2" "119_1"
13716136 "CHH" 0 26 26 "119_1_r2" "119_1"
13716141 "CG" 1 23 22 "119_1_r2" "119_1"
13716148 "CHH" 0 19 19 "119_1_r2" "119_1"
13716154 "CHH" 0 23 23 "119_1_r2" "119_1"
13716156 "CHH" 0 23 23 "119_1_r2" "119_1"
13716172 "CHG" 0 1 1 "119_1_r2" "119_1"
13716174 "CHG" 0 11 11 "119_1_r2" "119_1"
13716175 "CHG" 0 1 1 "119_1_r2" "119_1"
13716177 "CHG" 0 11 11 "119_1_r2" "119_1"
13716180 "CG" 0 1 1 "119_1_r2" "119_1"
13716181 "CG" 0 11 11 "119_1_r2" "119_1"
13716183 "CHH" 0 1 1 "119_1_r2" "119_1"
13716184 "CHH" 0 1 1 "119_1_r2" "119_1"
13716186 "CHG" 0 1 1 "119_1_r2" "119_1"
13716188 "CHG" 1 17 16 "119_1_r2" "119_1"
13716191 "CHH" 0 18 18 "119_1_r2" "119_1"
13716193 "CHH" 1 18 17 "119_1_r2" "119_1"
13716195 "CHH" 0 17 17 "119_1_r2" "119_1"
13716197 "CHH" 0 1 1 "119_1_r2" "119_1"
13716200 "CHH" 0 15 15 "119_1_r2" "119_1"
13716205 "CHH" 0 1 1 "119_1_r2" "119_1"
13716208 "CHG" 0 1 1 "119_1_r2" "119_1"
13716210 "CHG" 0 16 16 "119_1_r2" "119_1"
13716212 "CHH" 0 16 16 "119_1_r2" "119_1"
13716214 "CHH" 0 15 15 "119_1_r2" "119_1"
13716216 "CHH" 0 15 15 "119_1_r2" "119_1"
13716218 "CHH" 0 1 1 "119_1_r2" "119_1"
13716222 "CHH" 0 1 1 "119_1_r2" "119_1"
13716224 "CHH" 0 1 1 "119_1_r2" "119_1"
13716226 "CHH" 0 1 1 "119_1_r2" "119_1"
13716230 "CHH" 0 13 13 "119_1_r2" "119_1"
13716234 "CHH" 0 1 1 "119_1_r2" "119_1"
13716248 "CHH" 0 11 11 "119_1_r2" "119_1"
13716251 "CG" 0 1 1 "119_1_r2" "119_1"
13716252 "CG" 0 10 10 "119_1_r2" "119_1"
13716257 "CHH" 0 7 7 "119_1_r2" "119_1"
13716260 "CHH" 0 8 8 "119_1_r2" "119_1"
13716265 "CHG" 0 1 1 "119_1_r2" "119_1"
13716266 "CG" 0 1 1 "119_1_r2" "119_1"
13716267 "CG" 5 7 2 "119_1_r2" "119_1"
13716268 "CHG" 0 7 7 "119_1_r2" "119_1"
13716272 "CG" 0 1 1 "119_1_r2" "119_1"
13716273 "CG" 5 7 2 "119_1_r2" "119_1"
13716277 "CHH" 0 2 2 "119_1_r2" "119_1"
13716278 "CHH" 0 2 2 "119_1_r2" "119_1"
13716279 "CHG" 0 2 2 "119_1_r2" "119_1"
13716280 "CG" 0 2 2 "119_1_r2" "119_1"
13716281 "CG" 5 7 2 "119_1_r2" "119_1"
13716286 "CG" 0 2 2 "119_1_r2" "119_1"
13716287 "CG" 4 7 3 "119_1_r2" "119_1"
13716289 "CHH" 0 6 6 "119_1_r2" "119_1"
13716292 "CHH" 0 3 3 "119_1_r2" "119_1"
13716293 "CHH" 0 3 3 "119_1_r2" "119_1"
13716294 "CHH" 0 3 3 "119_1_r2" "119_1"
13716299 "CG" 0 3 3 "119_1_r2" "119_1"
13716300 "CG" 0 5 5 "119_1_r2" "119_1"
13716301 "CHG" 0 5 5 "119_1_r2" "119_1"
13716305 "CG" 0 2 2 "119_1_r2" "119_1"
13716306 "CG" 3 6 3 "119_1_r2" "119_1"
13716307 "CHG" 0 6 6 "119_1_r2" "119_1"
13716308 "CHH" 0 6 6 "119_1_r2" "119_1"
13716311 "CHH" 0 6 6 "119_1_r2" "119_1"
13716314 "CHH" 0 7 7 "119_1_r2" "119_1"
13716316 "CHH" 0 2 2 "119_1_r2" "119_1"
13716319 "CG" 0 2 2 "119_1_r2" "119_1"
13716320 "CG" 0 5 5 "119_1_r2" "119_1"
13716322 "CHH" 0 1 1 "119_1_r2" "119_1"
13716324 "CHH" 0 1 1 "119_1_r2" "119_1"
13716325 "CHH" 0 1 1 "119_1_r2" "119_1"
13716329 "CHH" 0 5 5 "119_1_r2" "119_1"
13716332 "CHH" 0 7 7 "119_1_r2" "119_1"
13716333 "CHH" 0 1 1 "119_1_r2" "119_1"
13716334 "CHH" 0 1 1 "119_1_r2" "119_1"
13716336 "CHH" 0 1 1 "119_1_r2" "119_1"
13716337 "CHH" 0 1 1 "119_1_r2" "119_1"
13716339 "CHH" 0 1 1 "119_1_r2" "119_1"
13716342 "CHH" 0 1 1 "119_1_r2" "119_1"
13716346 "CHH" 0 10 10 "119_1_r2" "119_1"
13716350 "CG" 0 2 2 "119_1_r2" "119_1"
13716351 "CG" 0 10 10 "119_1_r2" "119_1"
13716353 "CHH" 0 2 2 "119_1_r2" "119_1"
13716360 "CHH" 0 10 10 "119_1_r2" "119_1"
13716361 "CHH" 0 2 2 "119_1_r2" "119_1"
13716364 "CHH" 0 12 12 "119_1_r2" "119_1"
13716368 "CHH" 0 1 1 "119_1_r2" "119_1"
13716373 "CHH" 0 15 15 "119_1_r2" "119_1"
13716375 "CHH" 0 1 1 "119_1_r2" "119_1"
13716376 "CHH" 0 1 1 "119_1_r2" "119_1"
13716380 "CHH" 0 15 15 "119_1_r2" "119_1"
13716381 "CHH" 0 1 1 "119_1_r2" "119_1"
13716385 "CHH" 0 15 15 "119_1_r2" "119_1"
13716388 "CG" 0 1 1 "119_1_r2" "119_1"
13716389 "CG" 0 17 17 "119_1_r2" "119_1"
13716392 "CG" 0 1 1 "119_1_r2" "119_1"
13716393 "CG" 1 20 19 "119_1_r2" "119_1"
13716394 "CHH" 0 1 1 "119_1_r2" "119_1"
13716398 "CHH" 0 1 1 "119_1_r2" "119_1"
13716401 "CHH" 0 22 22 "119_1_r2" "119_1"
13716405 "CHH" 0 1 1 "119_1_r2" "119_1"
13716411 "CHH" 0 19 19 "119_1_r2" "119_1"
13716421 "CHH" 0 15 15 "119_1_r2" "119_1"
13716427 "CHH" 0 15 15 "119_1_r2" "119_1"
13716432 "CHH" 1 16 15 "119_1_r2" "119_1"
13716433 "CHH" 0 17 17 "119_1_r2" "119_1"
13716441 "CHH" 0 21 21 "119_1_r2" "119_1"
13716449 "CG" 1 18 17 "119_1_r2" "119_1"
13716464 "CG" 3 18 15 "119_1_r2" "119_1"
13716466 "CHH" 0 1 1 "119_1_r2" "119_1"
13716469 "CHH" 0 1 1 "119_1_r2" "119_1"
13716470 "CHH" 0 1 1 "119_1_r2" "119_1"
13716473 "CHH" 0 1 1 "119_1_r2" "119_1"
13716475 "CHH" 0 1 1 "119_1_r2" "119_1"
13716477 "CHH" 0 1 1 "119_1_r2" "119_1"
13716478 "CHH" 0 2 2 "119_1_r2" "119_1"
13716481 "CHH" 0 2 2 "119_1_r2" "119_1"
13716484 "CHH" 0 2 2 "119_1_r2" "119_1"
13716487 "CHH" 0 43 43 "119_1_r2" "119_1"
13716489 "CHH" 0 2 2 "119_1_r2" "119_1"
13716493 "CHH" 0 41 41 "119_1_r2" "119_1"
13716497 "CHG" 0 3 3 "119_1_r2" "119_1"
13716499 "CHG" 0 40 40 "119_1_r2" "119_1"
13716503 "CHH" 0 3 3 "119_1_r2" "119_1"
13716506 "CHH" 0 43 43 "119_1_r2" "119_1"
13716508 "CHH" 0 44 44 "119_1_r2" "119_1"
13716509 "CHG" 0 4 4 "119_1_r2" "119_1"
13716511 "CHG" 1 42 41 "119_1_r2" "119_1"
13716515 "CHH" 0 4 4 "119_1_r2" "119_1"
13716518 "CHH" 1 40 39 "119_1_r2" "119_1"
13716520 "CHH" 0 39 39 "119_1_r2" "119_1"
13716522 "CHH" 0 4 4 "119_1_r2" "119_1"
13716524 "CHH" 0 4 4 "119_1_r2" "119_1"
13716526 "CHH" 0 4 4 "119_1_r2" "119_1"
13716529 "CG" 0 3 3 "119_1_r2" "119_1"
13716530 "CG" 0 39 39 "119_1_r2" "119_1"
13716535 "CHH" 1 5 4 "119_1_r2" "119_1"
13716538 "CHH" 0 37 37 "119_1_r2" "119_1"
13716541 "CG" 0 4 4 "119_1_r2" "119_1"
13716542 "CG" 0 35 35 "119_1_r2" "119_1"
13716547 "CG" 0 6 6 "119_1_r2" "119_1"
13716548 "CG" 0 34 34 "119_1_r2" "119_1"
13716551 "CG" 0 6 6 "119_1_r2" "119_1"
13716552 "CG" 0 32 32 "119_1_r2" "119_1"
13716554 "CHH" 1 32 31 "119_1_r2" "119_1"
13716557 "CHH" 1 34 33 "119_1_r2" "119_1"
13716559 "CHH" 0 6 6 "119_1_r2" "119_1"
13716561 "CHH" 0 7 7 "119_1_r2" "119_1"
13716562 "CHH" 0 7 7 "119_1_r2" "119_1"
13716565 "CHH" 0 34 34 "119_1_r2" "119_1"
13716566 "CHG" 0 6 6 "119_1_r2" "119_1"
13716568 "CHG" 0 34 34 "119_1_r2" "119_1"
13716571 "CHH" 0 34 34 "119_1_r2" "119_1"
13716572 "CHH" 0 5 5 "119_1_r2" "119_1"
13716575 "CHH" 0 32 32 "119_1_r2" "119_1"
13716577 "CG" 0 5 5 "119_1_r2" "119_1"
13716578 "CG" 0 33 33 "119_1_r2" "119_1"
13716581 "CHH" 0 32 32 "119_1_r2" "119_1"
13716583 "CHG" 0 5 5 "119_1_r2" "119_1"
13716585 "CHG" 0 31 31 "119_1_r2" "119_1"
13716586 "CHH" 1 32 31 "119_1_r2" "119_1"
13716589 "CHH" 0 4 4 "119_1_r2" "119_1"
13716593 "CHH" 0 30 30 "119_1_r2" "119_1"
13716596 "CHH" 1 31 30 "119_1_r2" "119_1"
13716597 "CHH" 0 30 30 "119_1_r2" "119_1"
13716599 "CHH" 0 3 3 "119_1_r2" "119_1"
13716602 "CHH" 0 3 3 "119_1_r2" "119_1"
13716608 "CHH" 0 28 28 "119_1_r2" "119_1"
13716610 "CHH" 0 4 4 "119_1_r2" "119_1"
13716613 "CHH" 0 4 4 "119_1_r2" "119_1"
13716617 "CG" 0 4 4 "119_1_r2" "119_1"
13716618 "CG" 0 20 20 "119_1_r2" "119_1"
13716620 "CG" 0 4 4 "119_1_r2" "119_1"
13716621 "CG" 0 18 18 "119_1_r2" "119_1"
13716623 "CG" 0 4 4 "119_1_r2" "119_1"
13716624 "CG" 0 18 18 "119_1_r2" "119_1"
13716629 "CHH" 0 19 19 "119_1_r2" "119_1"
13716632 "CHH" 0 3 3 "119_1_r2" "119_1"
13716634 "CHG" 0 3 3 "119_1_r2" "119_1"
13716636 "CHG" 0 13 13 "119_1_r2" "119_1"
13716638 "CG" 0 3 3 "119_1_r2" "119_1"
13716639 "CG" 0 12 12 "119_1_r2" "119_1"
13716640 "CHH" 0 3 3 "119_1_r2" "119_1"
13716641 "CHG" 0 2 2 "119_1_r2" "119_1"
13716643 "CHG" 0 13 13 "119_1_r2" "119_1"
13716645 "CHH" 0 14 14 "119_1_r2" "119_1"
13716650 "CHH" 0 3 3 "119_1_r2" "119_1"
13716653 "CHH" 0 13 13 "119_1_r2" "119_1"
13716660 "CHH" 0 13 12 "119_1_r2" "119_1"
13716664 "CHH" 0 5 5 "119_1_r2" "119_1"
13716670 "CHH" 0 7 7 "119_1_r2" "119_1"
13716672 "CHH" 0 6 6 "119_1_r2" "119_1"
13716677 "CHH" 0 6 6 "119_1_r2" "119_1"
13716678 "CHG" 0 6 6 "119_1_r2" "119_1"
13716680 "CHG" 0 10 10 "119_1_r2" "119_1"
13716682 "CHH" 0 10 10 "119_1_r2" "119_1"
13716684 "CHH" 0 8 8 "119_1_r2" "119_1"
13716689 "CHG" 1 9 8 "119_1_r2" "119_1"
13716691 "CHG" 0 8 8 "119_1_r2" "119_1"
13716700 "CHH" 0 9 9 "119_1_r2" "119_1"
13716701 "CHH" 0 10 10 "119_1_r2" "119_1"
13716703 "CHH" 0 10 10 "119_1_r2" "119_1"
13716707 "CHH" 0 8 8 "119_1_r2" "119_1"
13716711 "CHH" 0 7 7 "119_1_r2" "119_1"
13716714 "CHH" 0 7 7 "119_1_r2" "119_1"
13716718 "CHH" 0 8 8 "119_1_r2" "119_1"
13716721 "CHH" 0 8 8 "119_1_r2" "119_1"
13716725 "CHH" 0 8 8 "119_1_r2" "119_1"
13716726 "CHH" 0 9 9 "119_1_r2" "119_1"
13716730 "CHH" 1 7 6 "119_1_r2" "119_1"
13716731 "CHH" 0 7 7 "119_1_r2" "119_1"
13716734 "CHG" 0 8 8 "119_1_r2" "119_1"
13716736 "CHG" 0 6 6 "119_1_r2" "119_1"
13716739 "CHH" 0 6 6 "119_1_r2" "119_1"
13716740 "CHG" 0 4 4 "119_1_r2" "119_1"
13716742 "CHG" 0 6 6 "119_1_r2" "119_1"
13716745 "CHH" 0 5 5 "119_1_r2" "119_1"
13716748 "CHH" 0 4 4 "119_1_r2" "119_1"
13716749 "CHG" 0 1 1 "119_1_r2" "119_1"
13716751 "CHG" 0 4 4 "119_1_r2" "119_1"
13716753 "CHH" 1 3 2 "119_1_r2" "119_1"
13716754 "CHH" 0 3 3 "119_1_r2" "119_1"
13716755 "CHH" 0 1 1 "119_1_r2" "119_1"
13716758 "CHH" 0 2 2 "119_1_r2" "119_1"
13716761 "CHH" 0 2 2 "119_1_r2" "119_1"
13716762 "CG" 0 1 1 "119_1_r2" "119_1"
13716763 "CG" 0 2 2 "119_1_r2" "119_1"
13716766 "CHH" 0 1 1 "119_1_r2" "119_1"
13716770 "CHH" 0 2 2 "119_1_r2" "119_1"
13716772 "CHH" 0 2 2 "119_1_r2" "119_1"
13716775 "CHH" 0 1 1 "119_1_r2" "119_1"
13716776 "CHH" 0 1 1 "119_1_r2" "119_1"
13716777 "CHH" 0 1 1 "119_1_r2" "119_1"
13716779 "CHH" 0 1 1 "119_1_r2" "119_1"
13716780 "CHH" 0 1 1 "119_1_r2" "119_1"
13716783 "CHH" 0 5 5 "119_1_r2" "119_1"
13716787 "CHH" 1 5 4 "119_1_r2" "119_1"
13716800 "CHH" 0 4 4 "119_1_r2" "119_1"
13716801 "CHH" 0 4 4 "119_1_r2" "119_1"
13716803 "CHH" 0 1 1 "119_1_r2" "119_1"
13716805 "CG" 0 1 1 "119_1_r2" "119_1"
13716806 "CG" 0 4 4 "119_1_r2" "119_1"
13716814 "CHH" 0 5 5 "119_1_r2" "119_1"
13716818 "CHH" 0 2 2 "119_1_r2" "119_1"
13716824 "CHH" 0 2 2 "119_1_r2" "119_1"
13716827 "CHH" 0 4 4 "119_1_r2" "119_1"
13716830 "CHH" 0 2 2 "119_1_r2" "119_1"
13716838 "CHH" 0 3 3 "119_1_r2" "119_1"
13716841 "CHH" 0 3 3 "119_1_r2" "119_1"
13716844 "CHH" 0 2 2 "119_1_r2" "119_1"
13716845 "CHH" 0 2 2 "119_1_r2" "119_1"
13716849 "CHH" 0 3 3 "119_1_r2" "119_1"
13716851 "CHH" 1 2 1 "119_1_r2" "119_1"
13716852 "CHH" 0 2 2 "119_1_r2" "119_1"
13716854 "CHH" 0 1 1 "119_1_r2" "119_1"
13716859 "CHH" 0 2 2 "119_1_r2" "119_1"
13716862 "CHG" 0 2 2 "119_1_r2" "119_1"
13716863 "CG" 0 2 2 "119_1_r2" "119_1"
13716864 "CG" 0 1 1 "119_1_r2" "119_1"
13716867 "CHH" 0 1 1 "119_1_r2" "119_1"
13716870 "CHG" 0 1 1 "119_1_r2" "119_1"
13716872 "CHG" 0 1 1 "119_1_r2" "119_1"
13716877 "CHH" 0 1 1 "119_1_r2" "119_1"
13716878 "CHH" 0 1 1 "119_1_r2" "119_1"
13716879 "CHH" 0 1 1 "119_1_r2" "119_1"
13716914 "CHH" 0 2 2 "119_1_r2" "119_1"
13716920 "CHH" 0 4 4 "119_1_r2" "119_1"
13716923 "CG" 0 4 4 "119_1_r2" "119_1"
13716924 "CHG" 0 4 4 "119_1_r2" "119_1"
13716945 "CHG" 0 11 11 "119_1_r2" "119_1"
13716946 "CHH" 0 11 11 "119_1_r2" "119_1"
13716956 "CHH" 0 13 13 "119_1_r2" "119_1"
13716984 "CHG" 0 1 1 "119_1_r2" "119_1"
13716986 "CHG" 0 11 11 "119_1_r2" "119_1"
13716988 "CHH" 0 11 11 "119_1_r2" "119_1"
13717004 "CHH" 1 10 9 "119_1_r2" "119_1"
13717005 "CHH" 0 5 5 "119_1_r2" "119_1"
13717013 "CHG" 0 7 7 "119_1_r2" "119_1"
13717015 "CHG" 0 7 7 "119_1_r2" "119_1"
13717016 "CHH" 0 7 7 "119_1_r2" "119_1"
13717017 "CG" 0 7 7 "119_1_r2" "119_1"
13717018 "CG" 0 7 7 "119_1_r2" "119_1"
13717019 "CG" 0 7 7 "119_1_r2" "119_1"
13717020 "CG" 0 7 7 "119_1_r2" "119_1"
13717023 "CG" 0 8 8 "119_1_r2" "119_1"
13717024 "CG" 0 6 6 "119_1_r2" "119_1"
13717028 "CHH" 0 5 5 "119_1_r2" "119_1"
13717029 "CHH" 0 8 8 "119_1_r2" "119_1"
13717033 "CHH" 0 8 8 "119_1_r2" "119_1"
13717036 "CHH" 0 9 9 "119_1_r2" "119_1"
13717041 "CG" 0 9 9 "119_1_r2" "119_1"
13717042 "CG" 0 8 8 "119_1_r2" "119_1"
13717044 "CHH" 0 8 8 "119_1_r2" "119_1"
13717045 "CHH" 0 8 8 "119_1_r2" "119_1"
13717046 "CHH" 0 9 9 "119_1_r2" "119_1"
13717047 "CHH" 0 9 9 "119_1_r2" "119_1"
13717056 "CHH" 0 7 7 "119_1_r2" "119_1"
13717059 "CHH" 0 11 10 "119_1_r2" "119_1"
13717060 "CHH" 0 7 7 "119_1_r2" "119_1"
13717061 "CHH" 0 6 6 "119_1_r2" "119_1"
13717062 "CHH" 0 6 6 "119_1_r2" "119_1"
13717084 "CHH" 0 17 17 "119_1_r2" "119_1"
13717092 "CHH" 0 14 14 "119_1_r2" "119_1"
13717097 "CHH" 0 9 9 "119_1_r2" "119_1"
13717102 "CG" 0 7 7 "119_1_r2" "119_1"
13717115 "CHH" 1 4 3 "119_1_r2" "119_1"
13717120 "CHH" 0 2 2 "119_1_r2" "119_1"
13717123 "CHH" 0 1 1 "119_1_r2" "119_1"
13717159 "CHH" 0 1 1 "119_1_r2" "119_1"
13717160 "CHH" 0 2 2 "119_1_r2" "119_1"
13717170 "CHH" 0 4 4 "119_1_r2" "119_1"
13717180 "CHH" 0 5 5 "119_1_r2" "119_1"
13717198 "CHH" 0 5 5 "119_1_r2" "119_1"
13717201 "CHH" 0 5 5 "119_1_r2" "119_1"
13717205 "CG" 0 5 5 "119_1_r2" "119_1"
13717209 "CHG" 0 6 6 "119_1_r2" "119_1"
13717215 "CHH" 0 6 6 "119_1_r2" "119_1"
13717216 "CHH" 0 7 7 "119_1_r2" "119_1"
13717226 "CHH" 0 12 12 "119_1_r2" "119_1"
13717228 "CHH" 0 13 13 "119_1_r2" "119_1"
13717229 "CHG" 0 13 13 "119_1_r2" "119_1"
13717235 "CHH" 0 17 17 "119_1_r2" "119_1"
13717252 "CHH" 1 21 20 "119_1_r2" "119_1"
13717254 "CHH" 0 20 20 "119_1_r2" "119_1"
13717255 "CHG" 1 20 19 "119_1_r2" "119_1"
13717257 "CHG" 0 2 2 "119_1_r2" "119_1"
13717259 "CHH" 0 2 2 "119_1_r2" "119_1"
13717261 "CHH" 1 21 20 "119_1_r2" "119_1"
13717264 "CHH" 1 21 20 "119_1_r2" "119_1"
13717266 "CHH" 1 20 19 "119_1_r2" "119_1"
13717269 "CG" 0 18 18 "119_1_r2" "119_1"
13717270 "CG" 0 2 2 "119_1_r2" "119_1"
13717272 "CHH" 0 2 2 "119_1_r2" "119_1"
13717273 "CHH" 1 20 19 "119_1_r2" "119_1"
13717274 "CHH" 1 21 20 "119_1_r2" "119_1"
13717277 "CHH" 0 3 3 "119_1_r2" "119_1"
13717287 "CHH" 2 25 23 "119_1_r2" "119_1"
13717292 "CHH" 2 22 20 "119_1_r2" "119_1"
13717293 "CHH" 4 22 18 "119_1_r2" "119_1"
13717296 "CHH" 0 3 3 "119_1_r2" "119_1"
13717297 "CHH" 0 3 3 "119_1_r2" "119_1"
13717299 "CHG" 5 19 14 "119_1_r2" "119_1"
13717301 "CHG" 1 3 2 "119_1_r2" "119_1"
13717303 "CHH" 0 2 2 "119_1_r2" "119_1"
13717304 "CHH" 0 2 2 "119_1_r2" "119_1"
13717306 "CG" 9 10 1 "119_1_r2" "119_1"
13717307 "CG" 2 2 0 "119_1_r2" "119_1"
13717314 "CHH" 1 3 2 "119_1_r2" "119_1"
13717317 "CHH" 3 17 14 "119_1_r2" "119_1"
13717318 "CHH" 6 17 11 "119_1_r2" "119_1"
13717320 "CHG" 10 19 9 "119_1_r2" "119_1"
13717322 "CHG" 8 8 0 "119_1_r2" "119_1"
13717327 "CHH" 7 21 14 "119_1_r2" "119_1"
13717331 "CHH" 5 14 9 "119_1_r2" "119_1"
13717335 "CHH" 5 14 9 "119_1_r2" "119_1"
13717337 "CHH" 18 27 9 "119_1_r2" "119_1"
13717338 "CHG" 25 27 2 "119_1_r2" "119_1"
13717340 "CHG" 13 16 3 "119_1_r2" "119_1"
13717342 "CHH" 18 26 8 "119_1_r2" "119_1"
13717343 "CHH" 23 27 4 "119_1_r2" "119_1"
13717345 "CHG" 27 28 1 "119_1_r2" "119_1"
13717347 "CHG" 22 23 1 "119_1_r2" "119_1"
13717352 "CHH" 27 32 5 "119_1_r2" "119_1"
13717357 "CHH" 33 36 3 "119_1_r2" "119_1"
